Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
3368180918,2019-12-13 19:18:32,2019-12-13 10:50:00,Greensboro,North Carolina,336,Warranties  & protection plans,Y
9726258877,2019-12-13 19:18:38,2019-12-13 18:16:00,THE COLONY,Texas,214,No Subject Provided,Y
3346514969,2019-12-13 19:18:44,2019-12-13 17:19:00,Phenix City,Alabama,334,No Subject Provided,N
8608391381,2019-12-13 19:18:44,2019-12-13 00:00:00,New Britain,Connecticut,860,Warranties  & protection plans,Y
2019661511,2019-12-13 19:18:50,2019-12-13 09:54:00,POMPTON LAKES,New Jersey,973,Dropped call or no message,N
2149017753,2019-12-13 19:19:05,2019-12-06 09:25:00,cedar hill,Texas,972,No Subject Provided,Y
8668500372,2019-12-13 19:19:06,2019-12-13 16:06:00,Madison,Alabama,256,Dropped call or no message,Y
5512764712,2019-12-13 19:19:59,2019-12-12 11:05:00,,New Jersey,732,No Subject Provided,
8312283396,2019-12-13 19:19:32,2019-12-13 11:27:00,Carmel,California,831,Dropped call or no message,Y
8552198823,2019-12-13 19:19:37,2019-12-13 12:58:00,Louisville,Mississippi,662,Dropped call or no message,Y
3345944591,2019-12-13 19:19:47,2019-12-12 12:19:00,Las Vegas,Nevada,702,No Subject Provided,Y
8582153445,2019-12-13 19:20:07,2019-12-13 00:00:00,Portland,Oregon,503,No Subject Provided,Y
9187729120,2019-12-13 19:20:20,2019-11-11 00:00:00,,New York,718,No Subject Provided,N
,2019-12-13 19:21:48,2019-12-13 00:00:00,,New Jersey,201,No Subject Provided,
6033910180,2019-12-13 19:20:19,2019-12-13 17:10:00,,Colorado,970,Computer  & technical support,Y
8666892605,2019-12-13 19:20:32,2019-12-12 11:43:00,SUMMERFIELD,Florida,352,Computer  & technical support,N
4693253941,2019-12-13 19:20:36,2019-12-13 10:51:00,Louisville,Mississippi,662,No Subject Provided,Y
8007873426,2019-12-13 19:20:39,2019-12-13 14:39:00,Corte Madera,California,415,Other,Y
9182051028,2019-12-13 19:20:42,2019-12-13 16:25:00,,Oklahoma,918,Dropped call or no message,N
2062662992,2019-12-13 19:20:49,2019-12-13 14:23:00,Addy,Washington,509,Dropped call or no message,Y
2396730142,2019-12-13 19:20:54,2019-12-13 15:53:00,,Arizona,435,No Subject Provided,Y
8316266429,2019-12-13 19:20:58,2019-12-13 00:55:00,Carmel,California,831,Dropped call or no message,Y
8665808748,2019-12-13 19:20:59,2019-12-13 13:38:00,Round Rock,Texas,512,Dropped call or no message,N
8608391381,2019-12-13 19:21:04,2019-12-13 18:00:00,New Britain,Connecticut,860,No Subject Provided,Y
4042607500,2019-12-13 19:21:06,2019-12-13 00:00:00,Denver,Colorado,303,Other,N
2018179459,2019-12-13 19:22:11,2019-12-12 10:09:00,,New Jersey,732,No Subject Provided,
4086270239,2019-12-13 19:21:31,2019-10-31 12:07:00,,Washington,408,Other,Y
,2019-12-13 19:21:55,2019-12-08 00:00:00,Jacksonville,Florida,904,No Subject Provided,Y
6363068117,2019-12-13 19:21:56,2019-12-13 16:51:00,,Oklahoma,918,Dropped call or no message,N
2018173361,2019-12-13 19:22:10,2019-12-11 11:57:00,,New Mexico,575,No Subject Provided,Y
7252285380,2019-12-13 19:22:10,2019-12-13 17:32:00,,Iowa,563,No Subject Provided,N
4702508475,2019-12-13 19:22:26,2019-12-13 09:19:00,Atlanta,Georgia,404,Dropped call or no message,Y
9725321720,2019-12-13 19:22:28,2019-12-13 14:06:00,San Juan Capistrano,California,949,No Subject Provided,N
7145005434,2019-12-13 19:22:37,2019-12-13 16:20:00,,California,707,Charities,Y
6096888360,2019-12-13 19:22:38,2019-12-06 23:22:00,,Washington,360,No Subject Provided,Y
8443118394,2019-12-13 19:23:20,2019-12-11 13:28:00,SUMMERFIELD,Florida,352,Computer  & technical support,N
8188329665,2019-12-13 19:24:06,2019-12-13 16:21:00,,California,818,No Subject Provided,N
8328629447,2019-12-13 19:23:39,2019-12-06 14:08:00,cedar hill,Texas,972,No Subject Provided,Y
9143399327,2019-12-13 19:23:44,2019-12-11 09:58:00,,New Mexico,575,No Subject Provided,Y
5512764712,2019-12-13 19:24:31,2019-12-12 11:05:00,,New Jersey,732,No Subject Provided,
8004775451,2019-12-13 19:24:30,2019-12-13 09:27:00,Kansas city,Missouri,816,"Reducing your debt (credit cards, mortgage, student loans)",Y
4697019684,2019-12-13 19:24:48,2019-11-01 07:32:00,,Washington,408,"Calls pretending to be government, businesses, or family and friends",Y
5032851992,2019-12-13 19:24:56,2019-12-13 16:21:00,,Oregon,503,"Lotteries, prizes  & sweepstakes",Y
3887504340,2019-12-13 19:25:10,2019-12-10 15:02:00,cedar hill,Texas,972,No Subject Provided,Y
8186269520,2019-12-13 19:25:57,2019-12-13 15:33:00,,California,818,No Subject Provided,N
3042456050,2019-12-13 19:26:03,2019-12-13 18:02:00,,West Virginia,304,No Subject Provided,N
5512764712,2019-12-13 19:26:19,2019-12-12 09:56:00,,New Jersey,732,No Subject Provided,
6096888360,2019-12-13 19:25:46,2019-12-09 23:51:00,,Washington,360,No Subject Provided,Y
5757406585,2019-12-13 19:25:49,2019-12-10 15:07:00,,New Mexico,575,No Subject Provided,Y
3036474255,2019-12-13 19:26:09,2019-12-13 16:23:00,Westminster,Colorado,720,No Subject Provided,N
8313361403,2019-12-13 19:26:12,2019-12-13 12:29:00,,California,831,No Subject Provided,N
7023740973,2019-12-13 19:26:17,2019-12-12 19:23:00,Las Vegas,Nevada,702,Home security  & alarms,N
8003688887,2019-12-13 19:26:35,2019-12-10 16:09:00,cedar hill,Texas,972,No Subject Provided,Y
7326271291,2019-12-13 19:27:09,2019-12-13 12:39:00,Brick,New Jersey,732,Dropped call or no message,Y
8313476603,2019-12-13 19:27:12,2019-12-13 15:19:00,,California,831,No Subject Provided,N
5512764712,2019-12-13 19:27:46,2019-12-11 17:35:00,,New Jersey,732,No Subject Provided,
8669659011,2019-12-13 19:27:17,2019-12-13 00:00:00,Denver,Colorado,303,Other,N
3606712278,2019-12-13 19:28:08,2019-12-10 14:14:00,,Washington,360,No Subject Provided,N
8552008820,2019-12-13 19:27:29,2019-12-13 15:01:00,,Colorado,303,Vacation  & timeshares,Y
7328456275,2019-12-13 19:27:33,2019-12-13 18:35:00,Hillsborough,New Jersey,908,No Subject Provided,Y
5755191736,2019-12-13 19:27:42,2019-12-06 10:28:00,,New Mexico,575,No Subject Provided,Y
2156474541,2019-12-13 19:27:44,2019-12-13 12:35:00,Philadelphia,Pennsylvania,215,Dropped call or no message,Y
9544295750,2019-12-13 19:28:05,2019-12-13 19:11:00,The Villages,Florida,352,No Subject Provided,Y
2793999228,2019-12-13 19:28:09,2019-12-11 18:07:00,,California,925,Dropped call or no message,N
8552008820,2019-12-13 19:28:10,2019-12-13 12:10:00,,Colorado,303,Vacation  & timeshares,Y
8668500372,2019-12-13 19:28:13,2019-12-13 18:30:00,Keysville,Georgia,706,No Subject Provided,Y
5059797114,2019-12-13 19:28:15,2019-12-13 15:32:00,,New Mexico,505,No Subject Provided,Y
8889285605,2019-12-13 19:28:21,2019-12-13 16:24:00,loris,South Carolina,843,"Calls pretending to be government, businesses, or family and friends",Y
8443144400,2019-12-13 19:28:33,2019-12-13 10:21:00,,Nevada,775,Other,Y
6197989835,2019-12-13 19:28:35,2019-12-12 10:20:00,Russellville,Alabama,256,Dropped call or no message,Y
5512764712,2019-12-13 19:29:07,2019-12-11 00:00:00,,New Jersey,732,No Subject Provided,
,2019-12-13 19:28:37,2019-12-12 10:19:00,San Antonio,Texas,800,"Calls pretending to be government, businesses, or family and friends",Y
9724971400,2019-12-13 19:28:37,2019-12-13 12:19:00,,Washington,408,No Subject Provided,Y
8008947218,2019-12-13 19:28:40,2019-12-13 16:23:00,,Michigan,408,"Calls pretending to be government, businesses, or family and friends",Y
8552008820,2019-12-13 19:28:45,2019-12-13 11:30:00,,Colorado,303,Vacation  & timeshares,Y
,2019-12-13 19:28:46,2019-12-13 17:00:00,,Tennessee,931,Other,Y
7243058739,2019-12-13 19:28:48,2019-12-13 16:33:00,Philadelphia,Pennsylvania,215,Warranties  & protection plans,Y
2092224191,2019-12-13 19:28:56,2019-12-12 09:13:00,,California,925,Dropped call or no message,N
8006391862,2019-12-13 19:29:02,2019-12-10 11:48:00,cedar hill,Texas,972,No Subject Provided,Y
4805712395,2019-12-13 19:29:06,2019-12-13 17:25:00,,Arizona,602,Dropped call or no message,Y
8313163499,2019-12-13 19:29:07,2019-12-13 16:20:00,,California,831,Medical  & prescriptions,N
2123361440,2019-12-13 19:29:14,2019-12-13 18:48:00,Glendale,New York,917,No Subject Provided,Y
8552008820,2019-12-13 19:29:26,2019-12-13 10:37:00,,Colorado,303,Vacation  & timeshares,Y
8002858585,2019-12-13 19:29:43,2019-12-13 15:32:00,,California,925,Dropped call or no message,N
7815560400,2019-12-13 19:29:51,2019-12-13 19:06:00,Mishawaka,Illinois,815,Computer  & technical support,Y
2568372456,2019-12-13 19:29:54,2019-12-12 15:24:00,Russellville,Alabama,256,Dropped call or no message,Y
8552008820,2019-12-13 19:29:59,2019-12-13 09:42:00,,Colorado,303,Vacation  & timeshares,Y
2184078936,2019-12-13 19:30:37,2019-12-12 16:09:00,,Minnesota,218,No Subject Provided,N
9253322221,2019-12-13 19:30:27,2019-12-13 15:48:00,,California,925,Dropped call or no message,N
2102390074,2019-12-13 19:30:28,2019-12-10 20:12:00,cedar hill,Texas,972,No Subject Provided,Y
5512764712,2019-12-13 19:31:10,2011-12-11 10:32:00,,New Jersey,732,No Subject Provided,
6034859938,2019-12-13 19:30:46,2019-12-13 13:13:00,,New Hampshire,603,Dropped call or no message,Y
7815560400,2019-12-13 19:31:10,2019-12-13 18:36:00,Mishawaka,Illinois,815,Computer  & technical support,Y
7088147118,2019-12-13 19:31:16,2019-12-13 18:18:00,,Illinois,708,No Subject Provided,Y
6202136279,2019-12-13 19:31:32,2019-12-13 00:00:00,Denver,Colorado,303,Work from home  & other ways to make money,N
3125823383,2019-12-13 19:31:46,2019-12-13 12:58:00,Denver,Colorado,312,No Subject Provided,Y
8773691430,2019-12-13 19:32:05,2019-12-13 15:00:00,,Illinois,708,No Subject Provided,Y
4694159874,2019-12-13 19:32:11,2019-12-09 12:00:00,cedar hill,Texas,972,No Subject Provided,Y
3606719848,2019-12-13 19:32:15,2019-12-12 22:58:00,,Washington,360,No Subject Provided,Y
6464551469,2019-12-13 19:32:32,2019-12-12 00:00:00,,New York,646,"Calls pretending to be government, businesses, or family and friends",Y
2816486247,2019-12-13 19:32:39,2019-12-13 16:53:00,North Richland Hills,Texas,817,"Calls pretending to be government, businesses, or family and friends",Y
6036643433,2019-12-13 19:32:48,2019-12-12 20:08:00,,New Hampshire,603,Dropped call or no message,Y
7815560400,2019-12-13 19:32:57,2019-12-10 12:00:00,Mishawaka,Illinois,815,Computer  & technical support,Y
2247882794,2019-12-13 19:32:58,2019-12-13 12:35:00,,Illinois,708,No Subject Provided,Y
62323856522,2019-12-13 19:33:11,2019-12-13 16:30:00,SURPRISE,Arizona,623,Other,Y
7184901295,2019-12-13 19:33:15,2019-12-13 16:59:00,S.I.,New York,718,"Reducing your debt (credit cards, mortgage, student loans)",Y
3022026899,2019-12-13 19:33:30,2019-12-12 13:19:00,Russellville,Alabama,256,Dropped call or no message,Y
9782432436,2019-12-13 19:33:42,2019-12-13 10:05:00,,Washington,408,Other,Y
7132110647,2019-12-13 19:33:57,2019-12-11 09:38:00,cedar hill,Texas,972,No Subject Provided,Y
3174340453,2019-12-13 19:34:03,2019-12-13 09:21:00,,California,530,Medical  & prescriptions,Y
7722267317,2019-12-13 19:34:04,2019-12-13 16:04:00,Elyria,Ohio,772,"Reducing your debt (credit cards, mortgage, student loans)",Y
7815560400,2019-12-13 19:34:08,2019-12-10 11:27:00,Mishawaka,Illinois,815,Computer  & technical support,Y
8324263693,2019-12-13 19:34:24,2019-12-12 15:30:00,,New Jersey,732,No Subject Provided,Y
2569971426,2019-12-13 19:34:42,2019-12-12 12:42:00,Russellville,Alabama,256,Dropped call or no message,Y
9515796535,2019-12-13 19:34:48,2019-12-13 17:12:00,KODAK,Tennessee,865,Other,Y
4123884506,2019-12-13 19:35:00,2019-12-13 19:20:00,West Mifflin,Pennsylvania,412,Medical  & prescriptions,N
4254265766,2019-12-13 19:35:19,2019-12-12 21:24:00,,Washington,360,No Subject Provided,Y
7132646628,2019-12-13 19:35:27,2019-12-13 17:18:00,North Richland Hills,Texas,817,Other,Y
8662605778,2019-12-13 19:35:36,2019-12-13 13:00:00,Portland,Oregon,503,"Calls pretending to be government, businesses, or family and friends",Y
2065521456,2019-12-13 19:35:45,2019-12-12 10:28:00,Russellville,Alabama,256,Dropped call or no message,Y
7815560400,2019-12-13 19:35:49,2019-12-08 20:15:00,Mishawaka,Illinois,815,Computer  & technical support,Y
8324263693,2019-12-13 19:36:02,2019-12-12 14:39:00,,New Jersey,732,No Subject Provided,Y
5108680975,2019-12-13 19:36:03,2019-12-13 11:58:00,,Colorado,303,No Subject Provided,Y
4434922776,2019-12-13 19:36:16,2019-12-13 14:41:00,Roseboro,North Carolina,910,Dropped call or no message,Y
6467604418,2019-12-13 19:36:18,2019-12-05 01:50:00,Pelham,Alabama,205,No Subject Provided,Y
9403695682,2019-12-13 19:36:20,2019-12-13 17:33:00,North Richland Hills,Texas,817,No Subject Provided,N
8154264215,2019-12-13 19:36:26,2019-12-13 18:31:00,,Illinois,815,Warranties  & protection plans,Y
6197989835,2019-12-13 19:37:02,2019-12-13 10:17:00,Russellville,Alabama,256,Dropped call or no message,Y
9514741011,2019-12-13 19:37:10,2019-12-13 16:00:00,,California,626,Other,N
9543883464,2019-12-13 19:37:17,2019-12-13 12:24:00,Saint Petersburg,Florida,727,Dropped call or no message,N
3607737149,2019-12-13 19:38:01,2019-12-13 18:38:00,,Washington,360,No Subject Provided,
3251735929,2019-12-13 19:37:28,2019-12-12 13:59:00,Fort Worth,Texas,817,"Energy, solar,  & utilities",Y
8009532487,2019-12-13 19:37:28,2019-12-13 09:20:00,Los Angeles,California,323,"Calls pretending to be government, businesses, or family and friends",Y
9735809671,2019-12-13 19:37:31,2019-12-13 01:42:00,Bath,Pennsylvania,973,Warranties  & protection plans,Y
2015768399,2019-12-13 19:37:32,2019-12-13 18:16:00,,Connecticut,203,No Subject Provided,N
8412503112,2019-12-13 19:37:36,2019-12-13 19:34:00,Clemmons,North Carolina,336,Other,N
5206473292,2019-12-13 19:37:37,2019-12-11 15:00:00,Tucson,Arizona,520,No Subject Provided,Y
9199134992,2019-12-13 19:37:41,2019-12-13 15:43:00,Roseboro,North Carolina,910,Dropped call or no message,Y
7815560400,2019-12-13 19:37:46,2019-12-09 11:09:00,Mishawaka,Illinois,815,Computer  & technical support,Y
6038366040,2019-12-13 19:37:48,2019-12-12 17:05:00,,New Hampshire,603,Dropped call or no message,Y
8654351844,2019-12-13 19:37:49,2019-12-13 13:06:00,Oliver Springs,Tennessee,865,"Reducing your debt (credit cards, mortgage, student loans)",Y
6029102866,2019-12-13 19:37:54,2019-12-13 17:22:00,,Arizona,480,Other,N
3525313345,2019-12-13 19:38:11,2019-12-13 19:34:00,Archer,Florida,352,No Subject Provided,Y
4084273991,2019-12-13 19:38:11,2019-12-13 09:14:00,,Washington,408,Medical  & prescriptions,Y
5033004670,2019-12-13 19:38:15,2019-12-13 16:38:00,Oregon City,Oregon,503,No Subject Provided,Y
7275666420,2019-12-13 19:38:24,2019-12-13 16:06:00,Saint Petersburg,Florida,727,Dropped call or no message,N
,2019-12-13 19:38:25,2019-12-12 12:23:00,,Pennsylvania,717,No Subject Provided,Y
8324263693,2019-12-13 19:38:49,2019-12-12 12:47:00,,New Jersey,732,No Subject Provided,Y
4084273991,2019-12-13 19:39:13,2019-12-13 13:16:00,,Washington,408,Medical  & prescriptions,Y
6029102866,2019-12-13 19:39:14,2019-12-13 17:25:00,,Arizona,602,Other,N
6268739698,2019-12-13 19:39:23,2019-12-13 16:30:00,,California,323,No Subject Provided,N
6036068186,2019-12-13 19:39:27,2019-12-12 13:25:00,,New Hampshire,603,Dropped call or no message,Y
8883037731,2019-12-13 19:39:34,2019-12-13 17:55:00,DANBURY,Connecticut,203,"Reducing your debt (credit cards, mortgage, student loans)",Y
2403755666,2019-12-13 19:39:35,2019-12-13 17:05:00,Silverton,Colorado,240,Home improvement  & cleaning,N
4405774645,2019-12-13 19:39:46,2019-12-13 19:25:00,,Ohio,419,No Subject Provided,Y
9174992615,2019-12-13 19:39:47,2019-12-13 07:31:00,Cincinnati,Ohio,626,Other,Y
2149748532,2019-12-13 19:39:53,2019-12-12 10:47:00,Fort Worth,Texas,817,Other,N
8009923987,2019-12-13 19:40:03,2019-12-13 09:29:00,Los Angeles,California,323,"Calls pretending to be government, businesses, or family and friends",Y
4074523221,2019-12-13 19:41:02,2019-12-13 16:01:00,,Florida,407,No Subject Provided,N
3102767677,2019-12-13 19:40:18,2019-12-05 13:00:00,,California,310,Other,Y
7083832054,2019-12-13 19:40:23,2019-12-13 15:49:00,Bellwood,Illinois,708,No Subject Provided,N
6083716666,2019-12-13 19:40:33,2019-12-13 18:49:00,Alexandria,Virginia,703,No Subject Provided,N
8777146422,2019-12-13 19:40:43,2019-12-12 13:17:00,,New Hampshire,603,Dropped call or no message,Y
3372730371,2019-12-13 19:40:44,2019-12-13 10:41:00,,Louisiana,337,Dropped call or no message,Y
3199344622,2019-12-13 19:41:01,2019-12-13 14:06:00,Traer,Iowa,319,"Reducing your debt (credit cards, mortgage, student loans)",Y
,2019-12-13 19:41:21,2019-12-13 00:00:00,denver,Colorado,720,"Calls pretending to be government, businesses, or family and friends",N
5105192351,2019-12-13 19:41:26,2019-12-13 15:45:00,Oakland,California,510,Other,Y
3104018139,2019-12-13 19:41:33,2019-12-05 08:00:00,,California,310,"Reducing your debt (credit cards, mortgage, student loans)",Y
8047456825,2019-12-13 19:41:59,2019-12-13 19:20:00,Richmond,Virginia,804,No Subject Provided,Y
2023576400,2019-12-13 19:42:12,2019-12-12 12:23:00,Colorado Springs,Colorado,562,"Calls pretending to be government, businesses, or family and friends",Y
6678028114,2019-12-13 19:42:15,2019-12-13 12:08:00,SPRING BRANCH,Texas,301,Charities,N
5512037064,2019-12-13 19:42:17,2019-12-13 19:26:00,Montgomery,New York,845,No Subject Provided,N
6036643433,2019-12-13 19:42:19,2019-12-11 21:00:00,,New Hampshire,603,Dropped call or no message,Y
3104018139,2019-12-13 19:42:19,2019-12-03 08:00:00,,California,310,"Reducing your debt (credit cards, mortgage, student loans)",Y
7815560400,2019-12-13 19:42:21,2019-12-07 13:11:00,Mishawaka,Illinois,815,Computer  & technical support,Y
3058309452,2019-12-13 19:42:46,2019-12-13 16:08:00,Kellyville,Oklahoma,918,"Calls pretending to be government, businesses, or family and friends",Y
,2019-12-13 19:43:06,2019-12-13 00:00:00,St. Ann,Missouri,314,Vacation  & timeshares,Y
9726199302,2019-12-13 19:43:17,2019-12-13 10:07:00,garland,Texas,469,Other,N
8452419635,2019-12-13 19:43:48,2019-12-13 00:11:00,Montgomery,New York,845,No Subject Provided,N
5614753085,2019-12-13 19:44:58,2019-12-13 19:29:00,,Florida,407,No Subject Provided,N
4156999799,2019-12-13 19:43:56,2019-12-13 18:40:00,HOUSTON,Texas,713,"Reducing your debt (credit cards, mortgage, student loans)",Y
4784198001,2019-12-13 19:44:35,2019-12-13 16:48:00,ellenwood,Georgia,404,No Subject Provided,N
6572525584,2019-12-13 19:44:37,2019-12-13 16:22:00,bolivar,Missouri,913,Medical  & prescriptions,Y
22246000191,2019-12-13 19:44:37,2019-11-23 13:23:00,,Washington,408,No Subject Provided,Y
2094452093,2019-12-13 19:44:40,2019-12-12 12:17:00,,California,415,No Subject Provided,N
8885227667,2019-12-13 19:44:45,2019-12-10 00:00:00,,Oregon,541,Other,Y
8047450650,2019-12-13 19:44:58,2019-12-13 18:34:00,Richmond,Virginia,804,No Subject Provided,Y
7131491178,2019-12-13 19:45:02,2019-12-13 17:37:00,HOUSTON,Texas,713,"Reducing your debt (credit cards, mortgage, student loans)",Y
